10400,0.392627
10450,0.39017
10500,0.387725
10550,0.385293
10600,0.382871
10650,0.380462
10700,0.378064
10750,0.375677
10800,0.373303
10850,0.370939
10900,0.368588
10950,0.366247
11000,0.363918
11050,0.36106
11100,0.358224
11150,0.355411
11200,0.35262
11250,0.349851
11300,0.347103
11350,0.344377
11400,0.341673
11450,0.338989
11500,0.336327
11550,0.333686
11600,0.331065
11650,0.328465
11700,0.325886
11750,0.323326
11800,0.320787
11850,0.318268
11900,0.315768
11950,0.313289
12000,0.310828
12050,0.308387
12100,0.305965
12150,0.303562
12200,0.301178
12250,0.298813
12300,0.296466
12350,0.294138
12400,0.291828
12450,0.289536
12500,0.287262
12550,0.285006
12600,0.282768
12650,0.280547
12700,0.278344
12750,0.276158
12800,0.273989
12850,0.271838
12900,0.269703
12950,0.267585
13000,0.265483
13050,0.263398
13100,0.26133
13150,0.259277
13200,0.257241
13250,0.255221
13300,0.253217
13350,0.251228
13400,0.249255
13450,0.247297
13500,0.245355
13550,0.243428
13600,0.241517
13650,0.23962
13700,0.237738
13750,0.235871
13800,0.234019
13850,0.232181
13900,0.230357
13950,0.228548
14000,0.226753
14050,0.224973
14100,0.223206
14150,0.221453
14200,0.219714
14250,0.217988
14300,0.216276
14350,0.214578
14400,0.212893
14450,0.211221
14500,0.209562
14550,0.207916
14600,0.206283
14650,0.204663
14700,0.203056
14750,0.201461
14800,0.199879
14850,0.198309
14900,0.196752
14950,0.195207
15000,0.193674
15050,0.192153
15100,0.190644
15150,0.189146
15200,0.187661
15250,0.186187
15300,0.184725
15350,0.183274
15400,0.181835
15450,0.180407
15500,0.17899
15550,0.177584
15600,0.17619
15650,0.174806
15700,0.173433
15750,0.172071
15800,0.17072
15850,0.169379
15900,0.168049
15950,0.166729
16000,0.16542
16050,0.164121
16100,0.162832
16150,0.161553
16200,0.160284
16250,0.159025
16300,0.157777
16350,0.156538
16400,0.155308
16450,0.154088
16500,0.152878
16550,0.151678
16600,0.150487
16650,0.149305
16700,0.148132
16750,0.146969
16800,0.145815
16850,0.144669
16900,0.143533
16950,0.142406
17000,0.141288
17050,0.140178
17100,0.139077
17150,0.137985
17200,0.136901
17250,0.135826
17300,0.134759
17350,0.133701
17400,0.132651
17450,0.131609
17500,0.130576
17550,0.12955
17600,0.128533
17650,0.127524
17700,0.126522
17750,0.125528
17800,0.124543
17850,0.123564
17900,0.122594
17950,0.121631
18000,0.120676
18050,0.119728
18100,0.118788
18150,0.117855
18200,0.11693
18250,0.116011
18300,0.1151
18350,0.114196
18400,0.113299
18450,0.11241
18500,0.111527
18550,0.110651
18600,0.109782
18650,0.10892
18700,0.108064
18750,0.107216
18800,0.106374
18850,0.105538
18900,0.10471
18950,0.103887
19000,0.103071
19050,0.102262
19100,0.101459
19150,0.100662
19200,0.0998714
19250,0.0990871
19300,0.0983089
19350,0.0975369
19400,0.0967709
19450,0.0960109
19500,0.0952569
19550,0.0945088
19600,0.0937666
19650,0.0930302
19700,0.0922996
19750,0.0915747
19800,0.0908555
19850,0.090142
19900,0.0894341
19950,0.0887317
20000,0.0880349
20050,0.0873234
20100,0.0866179
20150,0.0859182
20200,0.0852243
20250,0.0845362
20300,0.0838538
20350,0.0831771
20400,0.082506
20450,0.0818405
20500,0.0811804
20550,0.0805259
20600,0.0798768
20650,0.079233
20700,0.0785946
20750,0.0779615
20800,0.0773336
20850,0.0767109
20900,0.0760934
20950,0.075481
21000,0.0748737
21050,0.0742713
21100,0.073674
21150,0.0730816
21200,0.0724941
21250,0.0719115
21300,0.0713336
21350,0.0707606
21400,0.0701923
21450,0.0696286
21500,0.0690697
21550,0.0685153
21600,0.0679655
21650,0.0674203
21700,0.0668795
21750,0.0663432
21800,0.0658114
21850,0.0652839
21900,0.0647607
21950,0.0642419
22000,0.0637273
22050,0.063217
22100,0.0627109
22150,0.062209
22200,0.0617111
22250,0.0612174
22300,0.0607278
22350,0.0602421
22400,0.0597605
22450,0.0592828
22500,0.0588091
22550,0.0583392
22600,0.0578732
22650,0.057411
22700,0.0569526
22750,0.056498
22800,0.0560471
22850,0.0555999
22900,0.0551564
22950,0.0547165
23000,0.0542803
23050,0.0538476
23100,0.0534184
23150,0.0529928
23200,0.0525706
23250,0.052152
23300,0.0517367
23350,0.0513248
23400,0.0509164
23450,0.0505112
23500,0.0501094
23550,0.0497108
23600,0.0493155
23650,0.0489235
23700,0.0485346
23750,0.048149
23800,0.0477665
23850,0.0473871
23900,0.0470108
23950,0.0466375
24000,0.0462674
24050,0.0459002
24100,0.045536
24150,0.0451749
24200,0.0448166
24250,0.0444613
24300,0.0441089
24350,0.0437593
24400,0.0434126
24450,0.0430687
24500,0.0427276
24550,0.0423893
24600,0.0420538
24650,0.041721
24700,0.0413909
24750,0.0410634
24800,0.0407387
24850,0.0404166
24900,0.0400971
24950,0.0397801
25000,0.0394658
25050,0.039154
25100,0.0388448
25150,0.0385381
25200,0.0382338
25250,0.0379321
25300,0.0376327
25350,0.0373358
25400,0.0370414
25450,0.0367493
25500,0.0364595
25550,0.0361721
25600,0.0358871
25650,0.0356044
25700,0.0353239
25750,0.0350457
25800,0.0347698
25850,0.0344961
25900,0.0342246
25950,0.0339553
26000,0.0336882
26050,0.0334233
26100,0.0331605
26150,0.0328998
26200,0.0326413
26250,0.0323848
26300,0.0321304
26350,0.031878
26400,0.0316277
26450,0.0313794
26500,0.0311331
26550,0.0308888
26600,0.0306465
26650,0.0304061
26700,0.0301677
26750,0.0299312
26800,0.0296966
26850,0.0294638
26900,0.029233
26950,0.029004
27000,0.0287769
27050,0.0285516
27100,0.0283281
27150,0.0281064
27200,0.0278865
27250,0.0276683
27300,0.0274519
27350,0.0272373
27400,0.0270244
27450,0.0268131
27500,0.0266036
27550,0.0263958
27600,0.0261896
27650,0.0259851
27700,0.0257823
27750,0.025581
27800,0.0253814
27850,0.0251834
27900,0.024987
27950,0.0247921
28000,0.0245988
28050,0.0244071
28100,0.0242169
28150,0.0240282
28200,0.023841
28250,0.0236553
28300,0.0234712
28350,0.0232884
28400,0.0231072
28450,0.0229274
28500,0.022749
28550,0.0225721
28600,0.0223966
28650,0.0222225
28700,0.0220498
28750,0.0218784
28800,0.0217084
28850,0.0215398
28900,0.0213726
28950,0.0212066
29000,0.021042
29050,0.0208787
29100,0.0207167
29150,0.020556
29200,0.0203966
29250,0.0202385
29300,0.0200816
29350,0.0199259
29400,0.0197716
29450,0.0196184
29500,0.0194664
29550,0.0193157
29600,0.0191662
29650,0.0190178
29700,0.0188707
29750,0.0187247
29800,0.0185798
29850,0.0184362
29900,0.0182936
29950,0.0181522
30000,0.0180119
30050,0.0178728
30100,0.0177347
30150,0.0175978
30200,0.0174619
30250,0.0173271
30300,0.0171934
30350,0.0170607
30400,0.0169291
30450,0.0167985
30500,0.016669
30550,0.0165405
30600,0.016413
30650,0.0162865
30700,0.016161
30750,0.0160365
30800,0.015913
30850,0.0157905
30900,0.015669
30950,0.0155484
31000,0.0154288
31050,0.0153101
31100,0.0151923
31150,0.0150755
31200,0.0149596
31250,0.0148446
31300,0.0147306
31350,0.0146174
31400,0.0145051
31450,0.0143937
31500,0.0142832
31550,0.0141736
31600,0.0140648
31650,0.0139569
31700,0.0138499
31750,0.0137437
31800,0.0136383
31850,0.0135337
31900,0.01343
31950,0.0133271
32000,0.013225
32050,0.0131186
32100,0.0130131
32150,0.0129085
32200,0.0128048
32250,0.012702
32300,0.0126001
32350,0.012499
32400,0.0123989
32450,0.0122996
32500,0.0122011
32550,0.0121035
32600,0.0120068
32650,0.0119108
32700,0.0118157
32750,0.0117214
32800,0.011628
32850,0.0115353
32900,0.0114434
32950,0.0113523
33000,0.011262
33050,0.0111724
33100,0.0110837
33150,0.0109956
33200,0.0109084
33250,0.0108219
33300,0.0107361
33350,0.010651
33400,0.0105667
33450,0.0104831
33500,0.0104002
33550,0.010318
33600,0.0102365
33650,0.0101557
33700,0.0100756
33750,0.00999611
33800,0.00991734
33850,0.00983924
33900,0.00976181
33950,0.00968502
34000,0.00960889
34050,0.0095334
34100,0.00945855
34150,0.00938432
34200,0.00931073
34250,0.00923776
34300,0.0091654
34350,0.00909365
34400,0.0090225
34450,0.00895195
34500,0.008882
34550,0.00881263
34600,0.00874385
34650,0.00867564
34700,0.008608
34750,0.00854094
34800,0.00847443
34850,0.00840848
34900,0.00834308
34950,0.00827823
35000,0.00821392
35050,0.00815015
35100,0.00808691
35150,0.0080242
35200,0.00796201
35250,0.00790034
35300,0.00783918
35350,0.00777853
35400,0.00771839
35450,0.00765874
35500,0.00759959
35550,0.00754094
35600,0.00748277
35650,0.00742508
35700,0.00736787
35750,0.00731113
35800,0.00725486
35850,0.00719906
35900,0.00714372
35950,0.00708884
36000,0.00703441
36050,0.00698043
36100,0.0069269
36150,0.00687381
36200,0.00682115
36250,0.00676893
36300,0.00671714
36350,0.00666577
36400,0.00661483
36450,0.0065643
36500,0.00651419
36550,0.00646449
36600,0.0064152
36650,0.00636632
36700,0.00631783
36750,0.00626974
36800,0.00622205
36850,0.00617474
36900,0.00612782
36950,0.00608128
37000,0.00603513
37050,0.00598935
37100,0.00594394
37150,0.00589891
37200,0.00585424
37250,0.00580993
37300,0.00576599
37350,0.0057224
37400,0.00567917
37450,0.00563629
37500,0.00559375
37550,0.00555156
37600,0.00550972
37650,0.00546821
37700,0.00542704
37750,0.0053862
37800,0.00534569
37850,0.00530551
37900,0.00526566
37950,0.00522612
38000,0.00518691
38050,0.00514801
38100,0.00510943
38150,0.00507115
38200,0.00503319
38250,0.00499553
38300,0.00495817
38350,0.00492112
38400,0.00488436
38450,0.00484789
38500,0.00481172
38550,0.00477584
38600,0.00474025
38650,0.00470494
38700,0.00466992
38750,0.00463517
38800,0.00460071
38850,0.00456651
38900,0.0045326
38950,0.00449895
39000,0.00446557
39050,0.00443246
39100,0.00439961
39150,0.00436702
39200,0.0043347
39250,0.00430263
39300,0.00427081
39350,0.00423925
39400,0.00420794
39450,0.00417688
39500,0.00414606
39550,0.00411549
39600,0.00408516
39650,0.00405507
39700,0.00402522
39750,0.00399561
39800,0.00396623
39850,0.00393708
39900,0.00390816
39950,0.00387947
40000,0.00385101
40050,0.00382277
40100,0.00379476
40150,0.00376696
40200,0.00373939
40250,0.00371203
40300,0.00368488
40350,0.00365795
40400,0.00363123
40450,0.00360473
40500,0.00357842
40550,0.00355233
40600,0.00352644
40650,0.00350075
40700,0.00347527
40750,0.00344998
40800,0.00342489
40850,0.0034
40900,0.0033753
40950,0.0033508
41000,0.00332648
41050,0.00330236
41100,0.00327842
41150,0.00325468
41200,0.00323111
41250,0.00320773
41300,0.00318453
41350,0.00316151
41400,0.00313867
41450,0.00311601
41500,0.00309352
41550,0.00307121
41600,0.00304907
41650,0.00302711
41700,0.00300531
41750,0.00298368
41800,0.00296222
41850,0.00294092
41900,0.00291979
41950,0.00289883
42000,0.00287802
42050,0.00285738
42100,0.00283689
42150,0.00281656
42200,0.00279639
42250,0.00277638
42300,0.00275651
42350,0.0027368
42400,0.00271725
42450,0.00269784
42500,0.00267858
42550,0.00265947
42600,0.00264051
42650,0.00262169
42700,0.00260302
42750,0.00258448
42800,0.00256609
42850,0.00254785
42900,0.00252974
42950,0.00251177
43000,0.00249393
43050,0.00247624
43100,0.00245867
43150,0.00244124
43200,0.00242395
43250,0.00240679
43300,0.00238975
43350,0.00237285
43400,0.00235607
43450,0.00233943
43500,0.00232291
43550,0.00230651
43600,0.00229024
43650,0.00227409
43700,0.00225807
43750,0.00224216
43800,0.00222638
43850,0.00221071
43900,0.00219517
43950,0.00217974
44000,0.00216443
44050,0.00214923
44100,0.00213415
44150,0.00211919
44200,0.00210433
44250,0.00208959
44300,0.00207496
44350,0.00206044
44400,0.00204602
44450,0.00203172
44500,0.00201752
44550,0.00200343
44600,0.00198945
44650,0.00197557
44700,0.0019618
44750,0.00194813
44800,0.00193456
44850,0.00192109
44900,0.00190772
44950,0.00189446
45000,0.00188129
45050,0.00186822
45100,0.00185525
45150,0.00184237
45200,0.0018296
45250,0.00181691
45300,0.00180432
45350,0.00179183
45400,0.00177943
45450,0.00176712
45500,0.0017549
45550,0.00174277
45600,0.00173074
45650,0.00171879
45700,0.00170693
45750,0.00169516
45800,0.00168348
45850,0.00167188
45900,0.00166037
45950,0.00164894
46000,0.0016376
46050,0.00162634
46100,0.00161517
46150,0.00160408
46200,0.00159307
46250,0.00158214
46300,0.00157129
46350,0.00156052
46400,0.00154983
46450,0.00153922
46500,0.00152869
46550,0.00151824
46600,0.00150786
46650,0.00149756
46700,0.00148733
46750,0.00147718
46800,0.0014671
46850,0.0014571
46900,0.00144717
46950,0.00143732
47000,0.00142753
47050,0.00141855
47100,0.00140963
47150,0.00140076
47200,0.00139195
47250,0.00138319
47300,0.00137449
47350,0.00136584
47400,0.00135725
47450,0.00134871
47500,0.00134022
47550,0.00133179
47600,0.00132341
47650,0.00131508
47700,0.00130681
47750,0.00129859
47800,0.00129042
47850,0.0012823
47900,0.00127423
47950,0.00126622
48000,0.00125825
48050,0.00125033
48100,0.00124247
48150,0.00123465
48200,0.00122688
48250,0.00121916
48300,0.00121149
48350,0.00120387
48400,0.0011963
48450,0.00118877
48500,0.00118129
48550,0.00117386
48600,0.00116647
48650,0.00115914
48700,0.00115184
48750,0.0011446
48800,0.00113739
48850,0.00113024
48900,0.00112313
48950,0.00111606
49000,0.00110904
49050,0.00110206
49100,0.00109513
49150,0.00108824
49200,0.00108139
49250,0.00107459
49300,0.00106783
49350,0.00106111
49400,0.00105443
49450,0.0010478
49500,0.00104121
49550,0.00103466
49600,0.00102815
49650,0.00102168
49700,0.00101525
49750,0.00100886
49800,0.00100252
49850,0.00099621
49900,0.000989942
49950,0.000983714
50000,0.000977525
